Country Name,Region,Income Group,Series Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Albania,Europe & Central Asia,Upper middle income,GFDD.AI.01,2231.2417,2597.3435,3710.5605,4986.443,6420.088,6816.3,6965.708,6285.8237,4687.1777,3323.0447,2442.3118,1828.832,1368.7976,888.21326,-581.4373,-453.7426,-1330.8885,-1844.3558,-1541.5308,-1377.6262,-1677.7607,-2072.3765,-2453.698,-2290.229,-1930.5615,-1738.1104,1109.424,1093.8435,1051.9623,1094.8483,1133.1195
Albania,Europe & Central Asia,Upper middle income,GFDD.DI.04,89.98971,87.4307,85.45296,84.747505,58.31802,70.58632,73.44514,56.806858,60.10012,68.82464,68.60171,71.69236,71.5622,75.49699,80.08146,82.29821,85.61717,87.34673,88.56968,89.38724,91.750626,92.35944,92.38214,92.63004,92.34568,91.71468,94.06599,94.19537,93.9041,94.23023,93.569046
Albania,Europe & Central Asia,Upper middle income,GFDD.DI.05,44.142273,42.283268,41.22679,41.16692,39.76496,48.44382,46.22337,59.925335,62.23912,66.022316,65.46323,69.82247,66.852264,65.44225,68.22042,71.41761,76.36533,78.46537,75.48073,59.037807,64.35965,68.69024,71.217964,72.56398,73.43582,72.90962,74.6197,71.45648,68.484116,69.82919,77.39526
Albania,Europe & Central Asia,Upper middle income,GFDD.DI.06,8.222674,8.70012,8.127115,7.573471,38.9519,22.53627,16.95704,28.48758,24.69372,17.07625,16.62397,14.50006,14.091781,11.97431,9.651939,9.189349,8.405331,8.215148,7.8293176,7.326433,5.541931,5.343606,5.249811,5.0820336,5.2762847,5.3544908,3.735874,3.518524,3.510658,3.389089,4.226071
Albania,Europe & Central Asia,Upper middle income,GFDD.DI.11,5.163757,4.161849,5.432093,6.0357256,3.1411884,2.005991,1.1681468,1.4690849,2.4701211,3.886023,4.8098826,4.80905,3.8010118,2.8512423,1.1387429,4.0655613,1.312311,1.3836992,1.4366009,1.4185227,1.455175,1.4891311,1.5263228,1.6176407,1.7523665,1.9249897,1.9981269,1.9720129,1.9253553,2.2937076,2.4027193
Albania,Europe & Central Asia,Upper middle income,GFDD.DM.11,-3.989913,-2.621604,2.9069362,5.6540647,12.583534,10.058069,7.515705,6.992494,8.794913,11.149112,12.241512,12.05763,10.855442,10.060905,10.289249,11.314867,11.692287,0.8419388,1.192739,1.233491,2.019677,2.462609,3.9188967,5.083622,5.720746,4.5103197,6.048731,5.143755,5.348466,6.262567,9.20719
Albania,Europe & Central Asia,Upper middle income,GFDD.EI.08,8.456724,8.0755625,8.008861,7.853416,50.452454,50.31882,43.64244,33.54047,33.33377,33.59151,31.450699,30.52274,28.985218,29.23848,29.172918,27.34675,27.7209,26.78846,25.335989,24.92359,24.27309,25.2794,24.7477,26.00121,26.253048,23.909111,24.639399,24.534939,23.53838,24.005621,26.764698
Albania,Europe & Central Asia,Upper middle income,GFDD.OI.02,43.455322,40.881363,42.019283,42.76266,24.24287,29.550238,31.92305,37.97531,44.485626,47.686607,45.66356,48.68773,45.419468,46.968746,49.49909,52.80478,57.657818,62.415577,57.3421,57.907757,63.324825,67.28407,69.8149,70.35517,70.04085,68.59187,68.64949,64.345924,60.41314,60.711033,67.65973
Albania,Europe & Central Asia,Upper middle income,SH.STA.BRTC.ZS,93.0,92.6,86.399994,87.2,89.1,89.1,91.2,98.799995,99.100006,99.00001,99.100006,99.00001,97.99999,98.799995,99.3,99.8,99.00001,98.77105,99.09726,99.3,98.94073,98.91457,98.9218,98.97908,99.03419,99.117714,99.25153,98.896935,99.8,98.49156,98.66649
Albania,Europe & Central Asia,Upper middle income,SL.IND.EMPL.ZS,25.687895,11.58,11.45,11.630001,11.79,12.030001,11.73,11.630001,11.72,12.17,12.81,13.67,14.46,14.81,15.2300005,15.76,16.48,16.950003,17.78,19.94,20.59,18.87,17.28,16.88,17.74,18.670002,19.38,19.38,19.75,20.15,22.563242
Algeria,Middle East & North Africa,Lower middle income,DT.TDS.DPPF.XP.ZS,63.756107,70.910706,11.895354,11.869531,11.25285,10.757787,10.505481,10.266762,10.22451,10.006994,8.338052,8.120694,8.382495,8.456668,8.151353,11.375245,22.1119,1.1293333,1.1811427,0.88362116,0.60487324,0.5874291,0.83900076,0.42095813,0.3582225,0.4707502,0.47564694,0.41848457,0.32738093,0.3333206,0.40467325
Algeria,Middle East & North Africa,Lower middle income,EG.ELC.ACCS.ZS,96.42421,95.80769,93.85332,92.40738,92.59035,93.980774,95.68802,97.02561,97.895386,98.33633,98.9731,98.96687,98.95306,98.93401,98.91208,98.88961,98.86901,98.852936,99.3,98.845184,98.85893,98.88803,98.76466,99.002205,99.08701,99.18666,99.35025,99.6355,99.69784,99.5,99.80413
Algeria,Middle East & North Africa,Lower middle income,GFDD.AI.01,2401.5369,1915.149,1991.0615,2117.6855,3139.055,4442.671,5320.7603,4756.6963,2725.792,937.73444,-209.57393,-1031.7313,-618.4033,-769.26263,-984.66925,-1269.9387,-1622.2722,-1843.9128,-1159.0184,-1221.2661,-1395.0109,-1707.757,-1828.859,-1457.9012,-1256.7526,-1068.928,-1116.188,-1518.9683,-1750.0792,-1876.3545,-1974.9569
Algeria,Middle East & North Africa,Lower middle income,GFDD.DI.04,78.310104,80.79305,73.01772,65.53322,66.63146,74.765465,83.54134,85.0892,86.709816,89.46928,89.06787,92.72879,94.04404,93.94376,95.04723,95.57029,80.39911,99.76729,99.810585,99.81031,99.792,99.80944,99.81128,99.89756,99.90615,99.92478,99.94191,81.512665,68.52157,66.8563,67.859955
Algeria,Middle East & North Africa,Lower middle income,GFDD.DI.05,61.927135,48.1069,50.66121,49.102562,45.4436,36.90268,33.00584,36.08158,42.377117,42.07777,37.82976,54.33134,60.30313,60.34156,56.6909,50.17707,53.804092,60.04026,58.822495,67.40389,62.921383,60.97169,59.632263,62.831955,70.83281,74.55348,72.23631,73.84113,76.1581,74.72868,87.61681
Algeria,Middle East & North Africa,Lower middle income,GFDD.DI.06,17.82918,11.665621,15.14804,23.01727,17.184889,12.14126,7.038949,6.393389,6.179602,5.051198,4.095623,3.4662812,2.999089,2.740328,2.016596,1.654364,8.655043,0.0794927,0.0577167,0.0756455,0.0773756,0.0678238,0.0680435,0.0408433,0.0434778,0.0414629,0.0350779,13.2018795,27.277029,32.01483,35.70337
Algeria,Middle East & North Africa,Lower middle income,GFDD.DI.11,10.349826,12.475249,17.829212,19.596079,19.294256,18.067385,16.730946,16.402655,17.604021,19.225758,1.328968,1.3070427,18.023098,16.85239,16.519413,14.054472,0.7633825,0.8264829,16.11209,1.0963255,1.1518681,1.1421688,1.1135746,1.2059718,1.386642,1.5094342,1.5150759,1.4504261,21.475826,21.650429,22.111052
Algeria,Middle East & North Africa,Lower middle income,GFDD.DM.11,5.1556525,6.3844957,15.292057,15.924068,15.468294,14.214093,12.207629,12.161248,14.394686,16.901562,17.939203,17.914722,19.173532,18.34707,18.37345,18.353016,18.68941,18.024092,18.351885,17.363266,16.239962,15.054435,14.466357,15.3687105,16.005684,17.612396,18.914616,19.123503,19.891584,19.581207,21.482317
Algeria,Middle East & North Africa,Lower middle income,GFDD.EI.08,8.08622,3.728315,33.92069,37.28133,27.81081,30.81173,30.36467,32.57956,35.765457,37.56185,27.419401,36.227478,35.190098,31.31682,27.727169,23.845629,23.39024,21.208729,17.63616,23.55731,21.933329,21.82791,21.97769,23.34778,27.952679,33.40324,37.49484,33.82284,34.39246,38.927498,45.65574
Algeria,Middle East & North Africa,Lower middle income,GFDD.OI.02,43.927486,33.45822,27.25068,32.59271,29.859617,24.50037,21.78938,23.91127,28.57152,28.670681,26.14624,40.597927,45.39818,45.21692,42.39005,37.784706,40.964798,46.198017,44.71291,48.66047,44.98983,43.068607,41.27208,43.42392,49.443947,49.87261,46.484188,48.7765,49.58972,48.01913,53.93711
Algeria,Middle East & North Africa,Lower middle income,SH.STA.BRTC.ZS,92.66306,93.06652,76.5,92.96042,92.90694,93.50159,94.26425,94.98648,95.74896,96.56392,92.0,97.432785,95.9,97.62454,97.40792,97.1823,95.2,97.84427,98.839325,98.57736,98.55674,98.384575,98.265236,96.6,98.45443,98.55176,98.39545,97.9497,98.03571,97.89295,97.986336
Algeria,Middle East & North Africa,Lower middle income,SL.IND.EMPL.ZS,26.027044,25.4,25.26,25.03,24.820002,24.820002,24.780003,24.7,24.77,24.670002,24.9,25.01,24.800001,24.690002,25.64,26.76,27.520002,28.38,28.89,29.57,30.200003,30.859999,30.81,30.96,30.96,30.920002,30.95,30.99,30.91,30.42,24.504807
Andorra,Europe & Central Asia,High income,DT.TDS.DPPF.XP.ZS,11.47108,11.498671,10.863057,10.055947,9.446747,9.306329,9.4730015,9.646453,9.789066,9.437251,8.870366,8.473731,8.47715,8.202444,7.4977536,6.7138295,6.142301,5.8696012,5.7228184,5.53975,5.2384524,5.1009097,5.114621,5.66753,6.3725157,6.7310243,6.7273016,6.467013,6.440233,6.9903975,8.302446
Andorra,Europe & Central Asia,High income,EG.ELC.ACCS.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Andorra,Europe & Central Asia,High income,GFDD.AI.01,-1890.1665,-1660.1393,-1505.9188,-910.0339,421.35907,1497.6854,2404.2878,1543.0295,-632.5437,-2684.8113,-3726.1616,-4017.3838,-3836.3838,-3853.2217,-4299.5215,-4723.981,-4545.279,-4044.3276,-3454.7578,-3132.2031,-3521.74,-4199.31,-4448.7676,-4036.143,-3439.1152,-3130.445,-3427.377,-3778.922,-4006.9368,-3937.5637,-3546.7231
Andorra,Europe & Central Asia,High income,GFDD.DI.04,89.38231,89.23356,89.44011,89.75078,90.12266,90.67972,90.6928,91.32076,91.036934,90.964355,90.94362,91.21952,91.11312,90.83088,90.97213,91.32634,92.20626,92.919334,92.703926,91.96769,91.37981,91.32668,91.63369,91.66134,91.32268,90.602234,89.93514,89.84596,90.23114,90.2812,89.86632
Andorra,Europe & Central Asia,High income,GFDD.DI.05,49.216454,49.223324,50.49625,52.850193,53.81072,52.82103,52.31333,53.18804,54.44121,55.07601,54.25763,54.199387,54.535343,54.536575,54.21471,54.27546,55.908714,56.443504,57.668045,60.161366,61.073124,61.836643,63.61831,65.312935,65.94153,65.71536,65.53623,64.99314,68.60901,71.94924,74.56412
Andorra,Europe & Central Asia,High income,GFDD.DI.06,7.9068646,9.008889,9.094329,8.606253,8.012446,7.828169,8.063205,8.430675,8.362206,8.197322,7.925645,7.829368,8.171701,8.395684,8.242992,7.717495,7.1014514,6.7678633,7.1533847,7.6860743,7.78345,7.366344,7.312467,7.6410627,8.414868,9.416145,9.932527,9.785919,9.173588,9.1148615,8.891696
Andorra,Europe & Central Asia,High income,GFDD.DI.11,8.845916,12.138668,14.589804,15.633635,15.601125,14.582658,13.32878,12.941468,13.536045,14.953053,15.874113,15.520139,14.480398,13.472974,13.291961,14.016901,14.977489,15.489511,15.557216,15.18194,14.541191,14.32275,14.389839,14.70925,15.056676,14.889745,15.246483,15.1021385,16.665058,17.568264,17.07608
Andorra,Europe & Central Asia,High income,GFDD.DM.11,-3.4930995,-0.6640599,3.366917,6.146411,6.007487,3.1111152,-0.4090282,-2.04818,0.67538637,5.8165545,10.6498785,12.633787,12.672115,11.911374,12.39789,14.402212,16.90572,19.250492,19.395323,18.260117,16.15048,13.629286,12.238756,12.989288,14.533006,18.26145,19.193645,18.79983,17.119938,16.618223,17.447104
Andorra,Europe & Central Asia,High income,GFDD.EI.08,4.535916,5.35974,5.9233356,6.0738564,5.826715,5.490947,5.0987597,4.837803,5.0457234,5.069576,5.1209564,5.2901325,5.442163,5.5074987,5.6136503,5.5964494,5.4576426,5.3076787,5.196793,5.3077497,5.6413183,6.1049414,6.4658213,6.4375157,6.402554,6.975085,7.021261,7.2058997,7.430595,7.761796,7.7056108
Andorra,Europe & Central Asia,High income,GFDD.OI.02,36.92125,37.779556,39.198605,40.26995,40.312828,40.36798,40.25068,40.2434,41.247093,42.205482,43.10169,44.54557,45.50303,45.92508,46.144848,47.303226,49.050552,50.595512,51.982037,52.41817,51.821415,51.869675,52.593018,53.544014,54.918186,55.25463,55.11099,54.75377,57.276108,59.770817,61.92137
Andorra,Europe & Central Asia,High income,SH.STA.BRTC.ZS,96.938866,98.15595,98.668205,98.64688,98.45222,98.387375,98.39792,98.478355,98.60926,98.78232,99.07219,99.42656,99.59626,99.4917,99.2165,98.910515,98.87717,98.94661,99.12487,99.110344,98.739586,98.31092,98.35256,98.635414,99.27176,100.0,100.0,100.0,98.79027,98.577065,98.452965
Andorra,Europe & Central Asia,High income,SL.IND.EMPL.ZS,24.037838,24.253967,24.296322,23.934418,23.353405,22.77811,22.305721,22.245987,22.11115,21.879438,21.526276,21.226273,20.99019,20.787712,20.720638,20.586103,20.487814,20.25801,19.908773,19.620384,19.493385,19.45133,19.397766,19.207294,18.986841,19.159555,19.186335,19.483757,19.53618,19.465958,18.96643
Angola,Sub-Saharan Africa,Lower middle income,DT.TDS.DPPF.XP.ZS,7.06506,9.228749,4.7920547,2.9344163,6.419672,10.770143,17.521717,18.346123,40.19841,26.209929,20.616877,32.793056,16.739225,15.247334,13.568868,10.521267,12.975112,9.655876,2.4435668,8.495828,4.4521627,4.178875,5.8317676,7.2737393,11.8603325,19.45622,33.20822,22.824427,22.26012,30.277971,32.07485
Angola,Sub-Saharan Africa,Lower middle income,EG.ELC.ACCS.ZS,15.310098,12.777131,12.3026905,12.935981,13.289649,8.991621,10.557133,9.4951935,9.957946,11.005794,24.212744,20.0,26.352116,27.412777,28.47055,29.527786,30.586893,37.5,38.49,33.80219,34.895638,34.6,37.13132,38.27803,32.0,42.0,41.81313,43.01326,45.29,45.6428,46.89061
Angola,Sub-Saharan Africa,Lower middle income,GFDD.AI.01,1100.7225,2939.724,4435.992,6014.8423,7851.022,8693.13,10233.289,8450.478,7312.415,5639.3105,5511.181,6275.2573,4322.9717,3931.017,3312.5166,1433.4056,647.2657,1714.4689,-14.252329,-258.48663,-476.69418,-702.47534,-1696.0485,-1543.7528,-1203.9313,-1076.5225,-47.029842,-816.9812,-1454.9801,-1088.3916,-1965.5408
Angola,Sub-Saharan Africa,Lower middle income,GFDD.DI.04,55.466354,51.360935,48.625237,48.058014,48.601734,12.619949,41.57405,52.836872,30.42027,9.799127,53.82946,78.9985,48.81592,73.09637,84.35313,89.55731,90.61388,95.1316,97.98219,96.91541,97.37198,89.06676,92.000015,94.379196,95.05722,95.86449,92.48722,88.5927,91.82606,91.30259,89.16698
Angola,Sub-Saharan Africa,Lower middle income,GFDD.DI.05,13.2683,11.516948,10.813671,10.560163,10.829262,36.48713,27.57757,22.615479,24.437038,22.84935,17.28056,20.99253,16.07836,13.38826,12.386089,12.1416,14.622709,17.036419,21.33171,41.30714,33.87183,33.38961,31.078451,33.1903,35.67548,38.084988,36.65786,29.973248,29.026329,31.443691,35.911007
Angola,Sub-Saharan Africa,Lower middle income,GFDD.DI.06,9.720459,11.170175,10.5825,9.312591,8.203171,48.1068,4.638174,4.912676,13.017771,27.147661,1.8739051,1.048133,4.086266,2.033262,1.340757,0.87171566,0.8352115,0.7088328,0.5139657,1.27879,0.90095073,3.527955,2.527437,1.8642149,1.6961701,1.78418,3.2554288,4.480846,2.891808,3.0417888,4.1021013
Angola,Sub-Saharan Africa,Lower middle income,GFDD.DI.11,-8.938948,-5.882043,-4.424616,-3.9322095,-3.9894104,-3.8323412,-5.2232203,-5.506782,-4.9214616,-3.9056852,6.4997125,3.9357376,-5.132591,-6.3033156,-6.589205,1.1498226,0.902999,1.0048041,0.79163,1.5789696,1.7763424,1.5246655,1.2892809,1.3444123,1.4472253,1.8404996,1.3317959,1.5091679,1.2579609,1.0157193,0.2862143
Angola,Sub-Saharan Africa,Lower middle income,GFDD.DM.11,6.6043835,7.767469,11.5994,15.84207,18.149906,21.091307,21.178808,18.955029,19.202032,23.9152,25.255503,26.2477,22.386963,20.809,19.36387,19.573187,18.629255,19.249878,15.999212,15.107707,13.655773,12.646748,0.0485466,0.0985245,0.0995673,0.0924345,0.056802303,14.290355,0.0001972,0.0043823,0.0253272
Angola,Sub-Saharan Africa,Lower middle income,GFDD.EI.08,2.292231,1.7471023,1.1369255,0.7722744,0.72680026,1.932988,0.100501195,0.2730568,1.7730331,0.3501329,0.1784093,0.2743184,0.46322972,1.556458,2.83715,3.274846,1.639996,4.079614,12.97667,17.3223,9.437669,8.788699,7.7318687,9.5046015,12.733299,17.34805,20.135668,18.87967,17.8529,16.92577,20.7012
Angola,Sub-Saharan Africa,Lower middle income,GFDD.OI.02,20.508091,17.86315,18.96129,19.902565,19.81364,11.02488,15.525241,16.42821,17.665361,18.84872,13.94027,16.8162,12.916121,10.70298,9.946124,10.2368,12.894041,15.267301,19.407541,38.22892,31.100977,31.370268,29.043337,31.07033,33.258396,38.15775,36.74832,30.100378,29.154268,31.76875,36.417126
Angola,Sub-Saharan Africa,Lower middle income,SH.STA.BRTC.ZS,39.165077,37.310345,35.899784,35.356388,35.211655,39.188522,22.5,40.15968,39.897434,40.034096,43.482105,44.7,45.748383,47.679424,49.230816,52.132477,53.624027,47.3,57.091194,58.07597,58.93752,59.492302,61.06093,62.03805,62.779617,63.91403,46.6,64.89751,66.0578,65.93971,66.333916
Angola,Sub-Saharan Africa,Lower middle income,SL.IND.EMPL.ZS,12.067534,8.880001,8.760001,8.650001,8.56,8.49,8.46,8.46,8.500001,8.500001,8.57,8.67,8.790001,8.93,9.1,8.84,8.58,8.32,8.010001,7.750001,7.8500004,7.96,7.940001,7.8600006,7.7300005,7.57,7.39,7.19,6.99,6.8,12.293411
Antigua and Barbuda,Latin America & Caribbean,High income,DT.TDS.DPPF.XP.ZS,9.71987,9.863522,9.57118,9.068148,8.568835,8.101935,8.065222,8.252341,7.9711504,7.954129,7.399317,7.1135116,6.949092,6.8330984,6.46558,6.0938544,5.7069163,5.280162,4.9785166,4.8557067,4.7913575,4.8268843,4.9866753,5.451515,5.846303,6.04658,6.2555966,5.8716226,6.111096,6.4527354,7.105029
Antigua and Barbuda,Latin America & Caribbean,High income,EG.ELC.ACCS.ZS,95.76305,95.94065,96.11813,96.294945,96.47039,96.6438,96.81448,96.98177,97.14498,97.30335,97.68926,97.785255,100.0,97.956825,98.0371,92.2,100.0,100.0,100.0,98.48128,98.59724,94.55202,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Antigua and Barbuda,Latin America & Caribbean,High income,GFDD.AI.01,1652.6304,1713.0929,1619.1202,2199.0964,3136.0044,3635.5332,4434.0415,4256.742,1872.1578,447.4261,-606.9765,-890.99225,-934.0506,-964.9285,-1196.6935,-1399.0065,-1552.5302,-1318.2883,-879.5626,-534.75854,-696.8412,-994.4648,-1494.6138,-1533.662,-1226.217,-1153.6086,-1347.2256,-1663.6201,-1758.6296,-1629.0675,-1397.2347
Antigua and Barbuda,Latin America & Caribbean,High income,GFDD.DI.04,92.87661,93.40933,95.178825,95.02234,95.02959,96.50962,97.27306,97.76413,98.101814,98.38683,97.872665,98.00858,98.5938,98.58625,98.836266,98.927025,99.15858,99.782036,99.386406,96.96188,96.32382,96.14239,96.32549,96.77686,96.59218,96.531815,97.14331,96.74314,97.057884,97.12908,94.53779
Antigua and Barbuda,Latin America & Caribbean,High income,GFDD.DI.05,50.17105,55.20625,58.639385,58.660805,57.998505,70.89125,63.21555,63.06691,67.707924,80.293915,78.95084,85.52398,88.56501,97.339874,96.197044,94.140526,92.82883,91.165955,90.23755,90.79371,97.326195,99.712746,96.97998,99.822,95.68062,94.659485,86.980736,91.289314,89.461914,84.754555,95.27108
Antigua and Barbuda,Latin America & Caribbean,High income,GFDD.DI.06,3.690562,3.4380019,2.677551,2.733828,2.458988,2.098003,1.712614,1.558974,1.362154,1.22284,1.6351631,1.600032,1.1849389,1.151713,0.8950353,0.8026604,0.66021264,0.1725256,0.5210768,2.998689,3.773339,3.913083,3.441777,2.986456,2.8765619,2.483798,1.8738879,2.081498,1.7540389,1.6460191,4.14262
Antigua and Barbuda,Latin America & Caribbean,High income,GFDD.DI.11,22.866478,26.146675,28.548868,29.760784,29.202044,26.911558,25.216574,25.817226,25.682293,28.24576,28.54954,29.10946,28.027174,26.694105,26.037182,26.377615,27.224585,28.286938,29.442375,29.739122,29.428883,30.174551,28.871092,30.372766,30.74772,31.350124,33.49487,32.867355,35.06425,34.909966,34.21528
Antigua and Barbuda,Latin America & Caribbean,High income,GFDD.DM.11,8.110276,10.88599,14.10598,15.620431,14.903867,14.787996,12.763924,10.528599,14.168646,15.925335,18.525335,19.450926,19.517054,19.633728,19.93718,21.025013,21.720758,22.070257,22.655182,22.41402,21.162535,19.500353,19.042944,3.881001,6.158255,8.789435,8.970002,9.049447,13.75194,15.62461,15.87312
Antigua and Barbuda,Latin America & Caribbean,High income,GFDD.EI.08,7.565576,6.635209,7.8251762,8.913909,8.443568,12.659929,11.394489,12.2805195,14.257669,16.767479,16.52571,16.33877,16.81157,15.81907,15.288019,13.708969,13.65034,14.562109,17.73754,21.51002,19.78739,20.896978,19.848999,20.920761,19.717869,16.83392,14.973879,15.58815,14.773999,12.96834,15.793139
Antigua and Barbuda,Latin America & Caribbean,High income,GFDD.OI.02,45.534546,50.753647,53.883717,54.444656,53.847908,65.931114,59.232937,59.441902,63.645603,76.18304,75.15762,81.908844,84.55309,93.06409,91.63268,89.71767,88.23092,87.38882,86.3748,86.38249,92.885025,95.47834,93.22255,95.54,91.257774,90.236244,82.66156,86.840576,85.120224,80.453545,89.53429
Antigua and Barbuda,Latin America & Caribbean,High income,SH.STA.BRTC.ZS,98.22383,98.826485,99.2886,99.618774,99.75127,100.0,100.0,100.06347,100.0,100.8224,99.9,100.0,99.00001,99.00001,100.0,99.9,99.9,100.0,100.0,100.0,100.0,101.85861,100.0,100.0,100.0,100.0,101.42716,100.0,101.0332,100.877,100.808014
